student_id,academic_year,online_access_count,test_scores,project_grades,assignment_completion,final_points,final_grade,graduate,semester,engagement_score
4595,2020,4,17.5,17.48,12.41,16.2205,B,1,1,0.350176319
4596,2021,9,16.2,17.39,16.64,16.7265,B,1,1,0.505976429
4597,2019,1,12.23,15.97,18.64,15.1415,B,0,2,0.476110679
4598,2022,8,14.71,15.88,18.17,15.9845,B,1,1,0.534309234
4599,2020,2,11.02,19.34,15.1,14.952,B,1,1,0.39757433
4600,2022,2,14.8,14.19,16.12,14.9165,B,1,2,0.423085949
4601,2023,6,12.04,20.0,17.86,16.281,B,1,2,0.506391036
4602,2023,14,11.92,14.57,16.87,14.085,B,1,2,0.56184768
4603,2019,4,16.81,15.64,12.75,15.3855,B,1,2,0.358872246
4604,2022,3,15.2,17.11,16.02,16.0735,B,1,1,0.430390163
4605,2021,9,15.61,15.78,17.81,16.2195,B,1,2,0.535281107
4606,2023,10,11.88,15.82,17.1,14.564,B,1,1,0.527434138
4607,2023,5,18.22,14.97,18.97,17.27,A,0,1,0.524193045
4608,2023,9,17.14,20.0,18.19,18.4035,A,1,2,0.544745175
4609,2020,3,11.69,15.79,12.71,13.38,C,1,2,0.34778541
4610,2020,8,20.0,17.7,17.78,18.64,A,1,1,0.524403775
4611,2019,6,14.08,14.32,16.86,14.859,B,0,1,0.48148441
4612,2020,2,13.66,14.34,11.08,13.253,C,1,2,0.297007217
4613,2021,4,15.22,16.69,17.09,16.202,B,1,1,0.467268631
4614,2020,3,20.0,12.07,13.15,15.512,B,1,1,0.358763465
4615,2023,4,13.7,16.62,16.91,15.5245,B,1,2,0.462657526
4616,2019,7,19.4,18.35,17.26,18.4975,A,1,2,0.501450888
4617,2019,2,16.54,16.48,18.26,16.949,B,1,2,0.476417813
4618,2019,11,20.0,16.9,9.71,16.3425,B,1,2,0.352748098
4619,2023,4,18.12,16.15,14.99,16.648,B,0,2,0.414787508
4620,2020,7,17.25,13.81,13.02,14.9885,B,1,1,0.395600301
4621,2020,5,15.93,14.95,17.74,16.0395,B,1,1,0.493598218
4622,2021,4,16.04,16.09,17.43,16.405,B,1,2,0.475797087
4623,2022,5,16.02,14.83,15.81,15.551,B,1,1,0.445174159
4624,2021,0,18.23,15.86,19.06,17.608,A,1,2,0.476383778
4625,2022,7,15.05,15.87,18.47,16.192,B,1,2,0.531764635
4626,2020,10,17.76,18.41,11.48,16.4175,B,1,1,0.387102466
4627,2022,7,16.57,18.65,18.97,17.898,A,1,1,0.544291586
4628,2019,3,15.58,11.01,15.44,13.9455,C,1,1,0.416005497
4629,2019,9,16.39,13.22,17.4,15.533,B,1,2,0.524958253
4630,2022,3,12.82,17.74,17.37,15.6795,B,1,2,0.464328484
4631,2023,2,19.86,15.85,16.43,17.599,A,1,1,0.430738709
4632,2022,4,12.36,19.42,10.77,14.4335,B,1,1,0.309353848
4633,2019,5,11.39,15.26,19.72,14.827,B,1,2,0.542935299
4634,2022,3,20.0,18.08,6.25,15.8905,B,1,1,0.186200582
4635,2023,7,16.56,17.39,19.11,17.488,A,1,2,0.547857022
4636,2019,11,12.88,12.78,18.86,14.34,B,1,1,0.581449081
4637,2022,12,17.78,13.49,12.47,14.951,B,0,1,0.431642372
4638,2020,1,14.14,15.49,15.38,14.9225,B,1,1,0.394420157
4639,2022,4,14.7,13.62,16.7,14.822,B,1,1,0.457567815
4640,2021,8,13.07,17.08,16.28,15.276,B,1,1,0.487023563
4641,2023,7,15.69,18.5,17.95,17.2385,A,1,2,0.518752665
4642,2022,5,13.17,12.35,16.63,13.748,C,1,2,0.465637953
4643,2023,6,13.24,17.61,12.91,14.687,B,1,2,0.382637253
4644,2019,3,16.94,20.0,15.2,17.576,A,1,2,0.410088659
4645,2022,4,12.4,19.58,13.53,15.1955,B,0,2,0.378319153
4646,2021,5,17.71,17.63,19.03,18.012,A,0,1,0.525770265
4647,2019,7,15.08,15.9,14.18,15.142,B,1,1,0.424512079
4648,2022,7,11.6,19.02,11.6,14.197,B,1,1,0.360093093
4649,2020,7,12.46,13.93,15.47,13.727,C,1,1,0.456821697
4650,2023,4,13.64,14.31,18.34,15.0495,B,1,2,0.498517919
4651,2023,2,17.34,17.01,18.43,17.497,A,1,2,0.480859207
4652,2019,5,16.8,18.16,12.59,16.2235,B,1,1,0.36475262
4653,2021,8,11.16,13.25,14.18,12.6465,C,1,2,0.434535623
4654,2019,3,18.59,15.83,19.33,17.809,A,1,2,0.51316128
4655,2019,6,20.0,14.44,17.73,17.4865,A,1,1,0.503171185
4656,2023,0,17.86,16.87,18.27,17.616,A,1,1,0.456644027
4657,2021,2,15.75,18.48,16.06,16.783,B,1,2,0.421559839
4658,2023,11,19.11,14.25,18.79,17.329,A,1,1,0.57984281
4659,2019,2,8.46,17.78,15.84,13.567,C,1,2,0.415885859
4660,2020,5,11.57,15.23,17.5,14.3335,B,1,1,0.487539131
4661,2019,2,17.36,11.51,16.66,15.1375,B,1,1,0.436616236
4662,2023,2,12.15,16.92,12.8,13.982,C,1,1,0.339963998
4663,2019,8,16.23,10.91,17.08,14.5805,B,1,1,0.507068366
4664,2021,15,13.35,16.1,15.11,14.7525,B,1,2,0.527851848
4665,2019,2,14.57,17.69,14.89,15.742,B,1,1,0.39227179
4666,2023,8,15.74,17.12,18.04,16.798,B,1,1,0.530888434
4667,2020,4,16.09,16.9,17.67,16.7685,B,1,2,0.481853558
4668,2019,7,11.63,19.0,18.16,15.842,B,1,2,0.523973688
4669,2023,5,13.78,16.88,14.97,15.1625,B,1,1,0.424350195
4670,2021,7,20.0,17.9,16.93,18.4975,A,1,2,0.493204476
4671,2022,6,20.0,18.99,16.88,18.8665,A,1,2,0.481955354
4672,2021,5,15.61,20.0,15.97,17.2365,A,1,1,0.449199111
4673,2022,6,16.18,16.33,17.32,16.5175,B,1,2,0.49297677
4674,2023,2,19.11,13.77,15.81,16.416,B,0,1,0.41515094
4675,2020,7,12.21,15.09,19.51,15.043,B,1,2,0.557685261
4676,2019,1,15.47,13.97,13.7,14.5025,B,0,1,0.352392608
4677,2022,1,11.2,17.21,17.66,14.9185,B,1,2,0.4515358
4678,2021,5,14.52,15.21,14.42,14.7365,B,1,1,0.410424535
4679,2021,2,13.56,16.21,16.75,15.285,B,1,2,0.438750714
4680,2019,3,15.21,16.43,14.84,15.5445,B,1,2,0.400913193
4681,2022,11,9.03,15.57,15.65,12.974,C,0,2,0.50123929
4682,2020,2,12.28,13.89,17.4,14.1235,B,1,2,0.454945863
4683,2020,12,20.0,14.44,15.45,16.9165,B,0,2,0.50634396
4684,2020,2,18.57,14.96,14.78,16.359,B,1,1,0.389611414
4685,2019,3,10.44,17.19,18.99,14.94,B,1,2,0.504856725
4686,2019,3,14.84,13.95,13.51,14.196,B,1,2,0.367872913
4687,2019,7,20.0,12.28,17.5,16.673,B,1,2,0.507530774
4688,2021,1,20.0,11.93,18.94,16.9105,B,1,1,0.483464006
4689,2020,6,15.57,18.86,17.98,17.324,A,1,1,0.509547916
4690,2019,6,13.4,14.85,16.02,14.5625,B,1,2,0.460490479
4691,2019,1,14.45,15.14,17.08,15.349,B,1,2,0.437058244
4692,2019,10,10.65,12.1,19.32,13.325,C,0,1,0.582890513
4693,2020,2,14.04,16.31,17.64,15.7345,B,1,2,0.461000597
4694,2022,10,17.27,18.63,16.69,17.601,A,1,2,0.517368983
4695,2019,3,14.19,14.78,16.79,15.0465,B,1,1,0.449731554
4696,2022,0,17.79,14.34,14.15,15.6725,B,0,1,0.353690461
4697,2021,6,13.4,13.64,17.87,14.6015,B,0,1,0.506752762
4698,2021,6,17.19,14.15,18.47,16.446,B,1,2,0.521770732
4699,2023,11,18.62,16.84,15.08,17.112,A,0,1,0.486878231
4700,2022,2,16.85,16.7,13.28,15.905,B,1,2,0.351913624
4701,2021,15,15.23,15.92,13.08,14.934,B,1,2,0.477113764
4702,2023,2,16.17,18.42,17.23,17.2225,A,1,2,0.450685234
4703,2020,4,18.67,14.98,18.61,17.3635,A,1,1,0.505291578
4704,2023,3,12.7,15.09,18.02,14.8665,B,1,2,0.480599567
4705,2019,7,8.51,17.75,18.3,14.1915,B,1,2,0.527478789
4706,2021,6,12.62,14.1,15.75,13.9205,C,1,2,0.453667145
4707,2023,1,12.56,13.21,19.46,14.5125,B,1,1,0.496566458
4708,2019,3,13.58,16.77,16.02,15.3065,B,1,1,0.430468801
4709,2019,4,15.96,17.19,16.82,16.6055,B,0,1,0.460395669
4710,2022,6,20.0,19.14,11.24,17.509,A,1,2,0.340926827
4711,2020,1,16.06,20.0,16.6,17.574,A,1,2,0.424953822
4712,2022,3,15.18,15.37,17.32,15.7815,B,1,1,0.463097191
4713,2020,7,16.26,17.9,17.88,17.239,A,1,2,0.516944551
4714,2023,3,20.0,17.05,14.69,17.64,A,1,1,0.397334659
4715,2020,0,18.95,16.98,16.71,17.7005,A,0,1,0.417665449
4716,2021,10,17.37,15.34,18.06,16.832,B,1,1,0.551598945
4717,2021,2,20.0,18.25,15.92,18.3675,A,1,2,0.417955132
4718,2020,2,11.73,15.05,12.41,13.062,C,1,2,0.330256953
4719,2022,12,14.32,13.58,15.74,14.416,B,1,1,0.513401127
4720,2020,2,13.3,12.56,17.12,13.996,C,0,2,0.447961004
4721,2022,1,17.48,15.02,16.66,16.414,B,0,1,0.426396959
4722,2020,10,14.29,17.36,15.88,15.762,B,1,1,0.496914475
4723,2022,2,8.01,12.57,16.63,11.761,C,0,1,0.435738702
4724,2022,0,14.44,15.98,17.77,15.8115,B,1,1,0.444258411
4725,2023,1,13.54,13.83,17.37,14.599,B,1,2,0.444137709
4726,2020,8,16.63,20.0,19.21,18.4545,A,1,1,0.560352644
4727,2022,2,11.55,18.82,17.59,15.6045,B,1,2,0.459737916
4728,2022,1,12.39,17.94,18.55,15.8725,B,1,2,0.473657948
4729,2023,4,13.09,20.0,19.44,17.096,A,1,1,0.526119416
4730,2020,4,18.08,15.63,16.27,16.77,B,1,2,0.446730434
4731,2022,12,14.67,15.79,16.83,15.602,B,0,1,0.540769357
4732,2019,2,13.98,16.44,14.26,14.911,B,1,1,0.376454505
4733,2022,11,14.32,16.28,13.58,14.821,B,1,2,0.449487362
4734,2019,3,18.55,18.78,19.45,18.8555,A,1,2,0.51629568
4735,2020,2,10.99,15.03,19.4,14.5065,B,1,1,0.504895415
4736,2020,10,16.24,14.13,16.53,15.574,B,1,1,0.5131749
4737,2022,4,15.65,15.88,19.26,16.633,B,1,2,0.521487074
4738,2021,8,20.0,19.28,14.75,18.4355,A,1,1,0.44869135
4739,2022,8,20.0,12.24,17.8,16.734,B,1,1,0.525090266
4740,2023,5,17.9,17.42,11.84,16.217,B,1,1,0.34587783
4741,2023,6,18.44,13.99,18.4,16.8725,B,0,2,0.520029428
4742,2023,2,9.41,11.98,9.16,10.247,D,1,1,0.24889429
4743,2022,6,13.27,12.99,16.52,13.9845,C,1,1,0.473116853
4744,2021,3,13.74,12.09,17.55,14.115,B,1,1,0.468790539
4745,2021,2,12.17,16.5,17.59,15.0405,B,0,2,0.459865263
4746,2019,4,16.5,16.52,17.55,16.7695,B,1,1,0.478662549
4747,2019,11,19.71,18.64,15.04,18.168,A,1,1,0.486041874
4748,2022,8,16.38,16.8,16.34,16.517,B,1,2,0.488535726
4749,2019,5,13.47,14.48,14.71,14.1335,B,1,2,0.417799801
4750,2021,6,20.0,16.75,12.66,17.0275,A,1,2,0.376457876
4751,2023,2,16.84,17.07,14.23,16.268,B,1,1,0.375841335
4752,2019,4,15.09,17.83,10.94,15.0115,B,0,2,0.313541491
4753,2019,9,15.97,12.17,16.91,14.875,B,1,2,0.512814162
4754,2019,7,18.63,16.74,16.89,17.5335,A,1,2,0.492273952
4755,2020,4,13.98,18.18,15.97,15.9475,B,1,1,0.439128375
4756,2021,7,18.13,16.57,18.69,17.724,A,1,1,0.537317176
4757,2021,2,13.25,15.38,17.09,14.9555,B,1,2,0.447143967
4758,2021,4,11.65,11.41,14.86,12.3685,C,1,2,0.41162042
4759,2021,3,17.0,14.85,14.36,15.5875,B,1,2,0.389118864
4760,2020,2,9.65,17.48,16.21,14.0305,B,1,2,0.425320971
4761,2021,6,13.37,15.24,17.27,14.9995,B,0,1,0.491748683
4762,2020,7,13.01,19.04,18.76,16.558,B,1,1,0.538891344
4763,2020,5,12.27,14.11,16.24,13.9065,C,1,2,0.45598789
4764,2022,7,19.98,13.12,19.03,17.3415,A,1,2,0.545652508
4765,2023,6,10.31,17.97,14.16,13.9535,C,1,2,0.414052566
4766,2023,3,15.21,14.03,18.32,15.5745,B,1,1,0.488095816
4767,2022,10,14.61,16.3,17.39,15.8965,B,1,1,0.53466339
4768,2021,8,19.54,13.36,11.72,15.422,B,1,2,0.372888768
4769,2020,0,16.09,17.13,19.18,17.2265,A,1,1,0.479423416
4770,2023,2,13.36,17.29,12.79,14.593,B,1,2,0.33980953
4771,2019,2,15.16,14.99,12.83,14.518,B,1,1,0.34070196
4772,2023,5,9.02,14.5,18.96,13.423,C,1,1,0.523925874
4773,2019,4,16.35,15.88,16.21,16.1505,B,1,2,0.445223367
4774,2022,1,17.23,17.96,16.0,17.178,A,1,1,0.410010457
4775,2022,7,12.46,16.74,17.98,15.338,B,0,1,0.51937507
4776,2023,1,8.53,16.3,13.7,12.542,C,1,2,0.352540894
4777,2023,3,12.73,19.71,12.1,15.0155,B,1,1,0.332610714
4778,2022,1,20.0,15.73,17.9,17.9805,A,1,1,0.457565704
4779,2023,3,18.08,18.38,10.56,16.305,B,1,1,0.294000151
4780,2023,2,14.27,13.2,16.74,14.513,B,1,1,0.438438119
4781,2019,3,18.82,15.98,16.02,17.126,A,1,1,0.430451979
4782,2020,9,17.52,16.99,15.15,16.742,B,1,2,0.468710317
4783,2022,2,14.87,19.81,16.97,17.124,A,0,1,0.44423551
4784,2022,2,14.07,11.9,16.59,13.9405,C,1,1,0.434806646
4785,2022,4,19.3,19.35,18.97,19.235,A,1,1,0.51429761
4786,2022,11,11.96,11.88,18.32,13.522,C,1,2,0.567929634
4787,2021,1,14.59,16.99,14.44,15.3925,B,1,1,0.371049197
4788,2022,12,13.06,15.76,14.43,14.3475,B,1,1,0.480820954
4789,2022,9,16.21,16.71,19.46,17.1975,A,1,2,0.576480542
4790,2021,14,19.81,15.75,16.61,17.589,A,0,2,0.55529421
4791,2023,4,15.06,17.53,19.61,17.062,A,1,2,0.53014808
4792,2019,2,12.47,13.37,14.16,13.2075,C,1,2,0.373891508
4793,2022,17,10.41,14.7,17.28,13.629,C,1,2,0.601912895
4794,2023,2,11.14,16.9,16.1,14.396,B,1,2,0.422601548
4795,2023,10,15.18,20.0,13.41,16.4245,B,1,2,0.435173443
4796,2023,2,19.15,17.51,18.48,18.4085,A,1,2,0.482026787
4797,2019,1,14.47,15.39,15.17,14.967,B,1,1,0.3893459
4798,2023,4,12.07,14.22,9.84,12.265,C,1,2,0.285897604
4799,2022,6,19.46,16.03,12.18,16.4395,B,0,2,0.364486489
4800,2023,8,16.65,17.02,18.58,17.262,A,1,1,0.544438598
4801,2019,5,11.38,19.42,15.79,15.2965,B,1,1,0.44473124
4802,2021,8,17.82,14.08,15.44,15.916,B,1,1,0.465965867
4803,2022,5,11.04,15.3,15.75,13.7085,C,1,2,0.443685441
4804,2022,4,13.68,16.32,17.51,15.5615,B,1,1,0.477688002
4805,2022,5,11.5,16.85,15.36,14.3375,B,1,2,0.434053862
4806,2021,8,15.92,15.51,17.23,16.104,B,1,1,0.510679887
4807,2020,3,15.13,19.18,17.94,17.25,A,1,1,0.478603694
4808,2020,12,11.92,17.61,15.15,14.719,B,0,1,0.498772239
4809,2022,2,14.05,16.93,14.08,15.0655,B,1,1,0.371986848
4810,2023,8,17.77,20.0,16.03,18.1155,A,1,2,0.480702738
4811,2020,8,11.33,19.37,17.45,15.674,B,1,2,0.516270733
4812,2019,2,15.3,13.09,18.56,15.3415,B,1,1,0.483990867
4813,2023,10,14.55,6.54,17.3,12.434,C,1,1,0.532490942
4814,2022,5,12.7,16.01,18.43,15.291,B,0,2,0.510869336
4815,2023,5,14.06,15.96,18.01,15.7125,B,1,2,0.500154366
4816,2020,10,12.8,18.88,18.3,16.303,B,0,1,0.55757699
4817,2020,5,20.0,15.7,15.44,17.355,A,1,1,0.436093437
4818,2023,7,16.12,20.0,18.57,18.0905,A,0,1,0.53419769
4819,2021,2,12.06,13.18,17.19,13.7345,C,1,2,0.449820243
4820,2023,3,15.75,17.54,17.08,16.709,B,1,2,0.457085312
4821,2021,2,16.75,13.36,17.33,15.7085,B,1,1,0.453206336
4822,2021,3,17.97,15.09,17.27,16.787,B,1,2,0.461854027
4823,2020,3,16.36,13.3,17.67,15.6165,B,1,1,0.471725042
4824,2020,7,11.19,18.92,15.93,15.0805,B,1,2,0.468186208
4825,2021,5,18.64,20.0,14.28,18.026,A,1,1,0.406938965
4826,2021,4,17.89,16.85,11.92,16.0335,B,1,1,0.338124866
4827,2021,3,12.41,14.9,17.81,14.6315,B,1,1,0.475162515
4828,2019,6,13.45,17.07,16.83,15.562,B,1,1,0.480804131
4829,2023,7,11.22,15.76,16.65,14.1665,B,1,2,0.486247751
4830,2023,3,17.07,15.66,18.39,16.9065,B,1,1,0.489746748
4831,2020,3,13.58,14.35,17.0,14.7045,B,1,1,0.455066544
4832,2022,4,13.48,18.34,16.26,15.876,B,1,1,0.446603227
4833,2021,6,17.6,12.65,15.73,15.4,B,1,1,0.453161991
4834,2021,5,18.94,15.94,12.05,16.1675,B,1,1,0.351352395
4835,2021,11,14.95,16.0,17.69,16.0025,B,1,2,0.552175563
4836,2022,2,17.63,15.25,17.43,16.747,B,1,1,0.455858653
4837,2023,1,9.93,15.18,13.81,12.7375,C,1,1,0.355341806
4838,2021,4,18.24,19.03,18.18,18.5015,A,1,1,0.494419402
4839,2021,11,16.99,17.36,18.65,17.5345,A,1,2,0.576226211
4840,2023,7,11.17,12.82,18.2,13.505,C,0,1,0.524951143
4841,2023,8,14.77,14.2,16.54,15.013,B,1,1,0.493445667
4842,2023,7,14.55,17.44,15.03,15.6815,B,0,2,0.445749557
4843,2021,7,14.74,17.53,18.34,16.6165,B,1,2,0.52837738
4844,2019,6,14.24,15.94,17.96,15.765,B,1,2,0.509035279
4845,2023,7,14.45,13.92,12.84,13.862,C,1,2,0.39089714
4846,2022,0,17.04,13.1,8.03,13.4085,C,1,2,0.200874704
4847,2020,9,18.43,13.12,16.21,16.0165,B,1,2,0.495182316
4848,2021,5,18.08,10.35,17.64,15.2645,B,0,1,0.491085863
4849,2023,5,11.52,14.62,16.51,13.8525,C,1,2,0.462730722
4850,2020,4,12.2,14.97,16.75,14.307,B,1,1,0.458644757
4851,2019,1,12.69,18.24,18.88,16.18,B,1,2,0.482016509
4852,2020,3,12.01,15.54,15.21,14.0455,B,1,1,0.410353223
4853,2020,10,14.81,15.32,15.56,15.176,B,1,1,0.489009396
4854,2020,2,14.27,17.91,17.84,16.4365,B,0,2,0.46609423
4855,2021,4,17.6,14.64,13.39,15.5115,B,1,1,0.374765092
4856,2019,8,14.37,12.15,14.99,13.748,C,1,2,0.454668023
4857,2020,7,16.09,15.14,16.64,15.895,B,1,1,0.485937659
4858,2023,15,17.41,14.36,16.26,16.055,B,1,1,0.556595929
4859,2022,4,16.09,16.08,18.4,16.664,B,1,1,0.499994894
4860,2022,2,13.93,14.27,17.59,14.964,B,1,2,0.459818283
4861,2019,4,12.89,15.04,16.79,14.6175,B,1,1,0.459786214
4862,2019,9,14.48,14.0,15.89,14.6645,B,1,1,0.487344381
4863,2020,4,9.12,15.73,15.96,13.1435,C,1,2,0.438880748
4864,2020,1,19.29,13.11,12.79,15.502,B,1,2,0.329771684
4865,2023,1,16.33,19.46,16.7,17.518,A,1,1,0.427397946
4866,2019,6,17.84,20.0,14.02,17.641,A,1,1,0.410534613
4867,2020,5,12.83,19.02,19.4,16.639,B,0,2,0.534897739
4868,2022,3,12.97,17.89,17.2,15.7495,B,1,2,0.460024458
4869,2023,5,14.98,16.68,17.74,16.265,B,1,2,0.493408704
4870,2023,13,17.28,13.78,12.13,14.7675,B,1,2,0.433320144
4871,2022,2,17.99,14.46,15.34,16.092,B,0,2,0.403419657
4872,2023,6,14.23,20.0,14.51,16.3195,B,1,1,0.422711977
4873,2020,3,20.0,15.52,13.11,16.7095,B,1,2,0.357804928
4874,2023,4,17.89,19.12,12.3,16.923,B,1,2,0.347484134
4875,2020,0,18.65,18.67,14.53,17.627,A,1,1,0.363325556
4876,2019,8,13.71,16.65,17.17,15.604,B,1,1,0.509333831
4877,2019,9,9.75,18.47,18.35,14.952,B,1,2,0.548738333
4878,2022,1,17.07,18.61,12.02,16.3465,B,1,2,0.310562689
4879,2021,4,7.93,14.41,17.32,12.5455,C,1,1,0.473111068
4880,2022,11,15.13,15.81,16.01,15.588,B,0,1,0.510340903
4881,2019,8,17.37,16.7,12.17,15.8355,B,1,1,0.384360506
4882,2020,4,18.63,14.03,17.19,16.66,B,1,2,0.469777081
4883,2019,3,16.8,16.58,19.65,17.4355,A,1,2,0.521216496
4884,2023,4,16.8,13.99,15.96,15.6065,B,1,2,0.438915264
4885,2020,7,10.62,14.05,16.8,13.3655,C,1,2,0.489991896
4886,2023,5,14.09,14.91,19.4,15.7045,B,1,2,0.535027368
4887,2020,8,14.28,18.05,17.36,16.3695,B,1,2,0.514055134
4888,2023,3,13.95,15.44,18.48,15.604,B,1,2,0.49191194
4889,2023,9,11.43,14.83,16.66,13.9275,C,1,1,0.506487895
4890,2022,0,13.5,20.0,15.83,16.3575,B,1,1,0.395872221
4891,2023,2,18.43,19.78,11.07,17.0625,A,1,2,0.296761027
4892,2020,2,17.19,16.13,15.97,16.514,B,1,1,0.419353042
4893,2021,3,15.78,15.76,17.14,16.113,B,1,2,0.458386466
4894,2021,2,13.64,16.03,16.52,15.1965,B,1,1,0.432882366
4895,2022,5,14.73,12.93,17.84,14.8775,B,1,1,0.495949751
4896,2021,8,11.48,10.77,13.3,11.6865,C,1,1,0.412402007
4897,2021,11,16.06,14.05,13.76,14.7815,B,1,1,0.45404812
4898,2022,5,13.35,16.87,12.27,14.312,B,1,2,0.356873491
4899,2023,1,15.6,17.63,15.94,16.3955,B,1,1,0.40842648
4900,2021,8,16.01,10.63,12.7,13.2995,C,1,1,0.397427251
4901,2023,0,20.0,14.58,15.08,16.873,B,1,2,0.377068853
4902,2020,2,11.64,17.42,17.72,15.183,B,1,2,0.463013699
4903,2023,7,17.2,15.23,12.44,15.3205,B,1,2,0.380983126
4904,2021,2,17.03,14.05,18.02,16.2345,B,1,1,0.47053134
4905,2021,5,15.24,14.77,15.53,15.148,B,1,2,0.438154367
4906,2022,7,12.63,15.74,13.01,13.8135,C,1,2,0.395250422
4907,2022,5,19.34,13.48,12.52,15.584,B,1,2,0.363101184
4908,2021,3,18.77,19.13,16.02,18.2085,A,1,2,0.430439891
4909,2020,5,17.94,16.55,18.93,17.701,A,1,1,0.523152379
4910,2021,4,16.23,16.39,16.27,16.296,B,1,2,0.446785408
4911,2022,9,12.08,12.8,18.84,14.022,B,1,1,0.560979508
4912,2020,5,20.0,16.21,15.97,17.666,A,1,2,0.449248188
4913,2023,3,12.67,13.41,19.43,14.619,B,1,2,0.515809921
4914,2022,2,15.95,14.89,10.9,14.3165,B,1,2,0.292378418
4915,2019,10,15.68,16.24,15.94,15.941,B,1,1,0.498387733
4916,2020,4,11.93,16.84,17.31,14.9935,B,1,1,0.472850876
4917,2022,4,15.67,16.88,17.87,16.6435,B,1,2,0.48677522
4918,2023,2,16.86,20.0,11.08,16.514,B,1,1,0.296984584
4919,2019,4,15.75,17.06,17.58,16.666,B,1,2,0.479506536
4920,2022,5,15.23,19.76,14.34,16.593,B,1,2,0.408585441
4921,2022,1,19.65,15.85,17.32,17.7375,A,1,2,0.443047932
4922,2023,11,17.12,16.74,17.9,17.182,A,1,1,0.557398535
4923,2023,4,15.51,13.03,16.69,14.937,B,1,2,0.457331466
4924,2023,1,14.36,15.81,15.95,15.265,B,1,1,0.408730896
4925,2019,7,12.69,16.41,16.62,14.9745,B,0,2,0.485478109
4926,2020,6,14.77,15.11,14.21,14.749,B,1,1,0.415268485
4927,2020,14,17.05,19.19,19.77,18.479,A,1,2,0.634360286
4928,2020,6,6.63,17.17,18.82,13.3665,C,1,1,0.530554816
4929,2019,4,19.13,20.0,19.06,19.417,A,0,1,0.516555179
4930,2020,6,17.31,20.0,18.73,18.6065,A,1,1,0.528282876
4931,2020,2,16.06,19.78,17.58,17.742,A,1,1,0.459460309
4932,2023,7,12.92,16.2,18.56,15.478,B,1,1,0.533890273
4933,2022,2,17.55,17.31,15.47,16.946,B,1,1,0.406733777
4934,2019,3,13.7,16.91,17.24,15.7085,B,1,2,0.460934022
4935,2020,16,18.97,17.01,14.91,17.269,A,1,2,0.532757397
4936,2022,2,18.78,14.79,19.03,17.446,A,0,2,0.49585502
4937,2022,11,16.74,15.93,17.24,16.5815,B,1,1,0.541066993
4938,2023,3,10.49,14.7,18.12,13.871,C,1,1,0.483106476
4939,2023,8,20.0,15.84,17.23,17.8515,A,0,1,0.510633543
4940,2019,12,13.18,20.0,16.63,16.4295,B,1,2,0.535771758
4941,2020,8,19.63,13.92,13.91,16.2015,B,1,2,0.427731581
4942,2022,3,13.87,15.65,15.55,14.913,B,1,2,0.418808563
4943,2021,0,13.59,18.16,18.18,16.337,B,1,2,0.454609601
4944,2019,10,11.52,13.26,12.89,12.4715,C,1,1,0.42227016
4945,2019,3,15.4,14.94,15.6,15.289,B,1,2,0.420001298
4946,2020,6,15.31,13.53,19.26,15.6745,B,1,1,0.541398029
4947,2019,4,16.59,16.88,18.36,17.134,A,1,1,0.498932723
4948,2019,1,13.32,16.46,17.01,15.3415,B,0,1,0.435206676
4949,2020,4,11.33,12.47,10.44,11.5065,C,0,2,0.301080648
4950,2022,3,17.02,18.27,17.45,17.565,A,1,2,0.466300421
4951,2020,0,14.73,17.12,16.81,16.0865,B,1,1,0.420313261
4952,2022,11,4.87,14.79,18.65,11.787,C,1,2,0.576315851
4953,2019,8,15.49,13.05,15.24,14.5735,B,1,2,0.46098542
4954,2023,3,16.01,11.96,8.2,12.64,C,1,1,0.234980911
4955,2022,4,13.05,15.18,16.62,14.688,B,1,2,0.455584484
4956,2022,4,12.71,17.62,12.56,14.391,B,1,2,0.354088454
4957,2022,4,12.03,18.87,12.48,14.5365,B,1,2,0.351918981
4958,2023,6,16.07,13.52,14.85,14.8725,B,1,2,0.431163247
4959,2022,5,7.92,13.95,17.77,12.493,C,0,1,0.494203967
4960,2021,5,20.0,14.42,11.85,16.0095,B,1,1,0.346154172
4961,2020,3,13.66,18.21,17.63,16.245,B,1,2,0.470633219
4962,2019,1,16.42,13.97,16.68,15.6275,B,1,2,0.426985241
4963,2021,8,20.0,14.22,18.5,17.602,A,1,2,0.542461494
4964,2022,4,14.47,13.55,15.71,14.458,B,1,1,0.432626486
4965,2022,3,17.98,17.56,14.77,17.0305,A,0,1,0.399352665
4966,2020,7,14.81,18.15,16.96,16.5165,B,1,2,0.494009892
4967,2022,6,16.86,16.57,18.19,17.091,A,1,1,0.514793445
4968,2020,9,15.99,15.13,18.95,16.429,B,1,2,0.563735643
4969,2022,6,12.73,14.94,16.09,14.3435,B,1,2,0.462337592
4970,2023,2,12.07,13.52,16.35,13.6475,C,1,1,0.428802138
4971,2021,2,16.67,18.87,14.9,16.9975,B,1,1,0.392419683
4972,2022,7,14.4,16.75,18.72,16.3025,B,1,1,0.538090969
4973,2020,5,17.49,17.48,14.19,16.6615,B,1,2,0.404735758
4974,2020,1,18.83,14.7,16.04,16.687,B,1,2,0.411032408
4975,2022,3,15.36,20.0,15.69,17.0665,A,1,2,0.422201933
4976,2022,4,14.59,18.05,16.49,16.276,B,1,2,0.452331141
